,Image_ID,class,confidence,x_center,y_center,width,height
883,ID_RAKDJRGA,fruit_healthy,0.978537,0.420898,0.513672,0.587891,0.527344
884,ID_ZM8FLUSU,fruit_healthy,0.934098,0.402344,0.545898,0.5,0.408203
885,ID_44U4MFFI,fruit_woodiness,0.965987,0.588867,0.475586,0.408203,0.548828
886,ID_T1O01L63,fruit_brownspot,0.913027,0.567383,0.453125,0.349609,0.394531
887,ID_PT3IMK8O,fruit_healthy,0.969563,0.441406,0.483398,0.613281,0.478516
888,ID_CM3NMGRL,fruit_woodiness,0.965727,0.564453,0.416016,0.402344,0.464844
889,ID_04ECR2KB,fruit_brownspot,0.842147,0.341797,0.518555,0.496094,0.330078
890,ID_9KC9YMP6,fruit_healthy,0.696024,0.896484,0.651367,0.207031,0.294922
891,ID_9KC9YMP6,fruit_healthy,0.979953,0.482422,0.561523,0.382812,0.298828
892,ID_QYW8LWYK,fruit_woodiness,0.457299,0.46582,0.487305,0.724609,0.423828
893,ID_QYW8LWYK,fruit_brownspot,0.72317,0.464844,0.483398,0.734375,0.408203
894,ID_48A32LWT,fruit_brownspot,0.877075,0.678711,0.488281,0.626953,0.429688
895,ID_DDTO034P,fruit_brownspot,0.882648,0.498047,0.426758,0.589844,0.376953
896,ID_0IIZW98W,fruit_woodiness,0.939381,0.490234,0.594727,0.457031,0.591797
897,ID_0IIZW98W,fruit_woodiness,0.955302,0.870117,0.197266,0.201172,0.253906
898,ID_E6YP61B7,fruit_brownspot,0.494796,0.176758,0.421875,0.353516,0.808594
899,ID_E6YP61B7,fruit_brownspot,0.921655,0.479492,0.555664,0.322266,0.408203
900,ID_B81FLWTV,fruit_woodiness,0.458878,0.433594,0.631836,0.296875,0.384766
901,ID_B81FLWTV,fruit_brownspot,0.500208,0.433594,0.630859,0.296875,0.375
902,ID_R225O46A,fruit_healthy,0.966288,0.34668,0.521484,0.419922,0.3125
903,ID_YNRNQPQ0,fruit_woodiness,0.798918,0.390625,0.546875,0.4375,0.246094
904,ID_66UEXYMF,fruit_healthy,0.826008,0.773438,0.920898,0.4375,0.154297
905,ID_66UEXYMF,fruit_healthy,0.947646,0.501953,0.585938,0.628906,0.515625
906,ID_HYX5PC54,fruit_woodiness,0.935407,0.366211,0.429688,0.259766,0.300781
907,ID_I5C9N8V2,fruit_woodiness,0.697808,0.0556641,0.608398,0.111328,0.431641
908,ID_I5C9N8V2,fruit_brownspot,0.824793,0.620117,0.570312,0.279297,0.332031
909,ID_S90C44WF,fruit_brownspot,0.90041,0.347656,0.5625,0.46875,0.289062
910,ID_MOU8HTKB,fruit_woodiness,0.46104,0.707031,0.910156,0.417969,0.179688
911,ID_MOU8HTKB,fruit_healthy,0.579452,0.707031,0.910156,0.414062,0.175781
912,ID_MOU8HTKB,fruit_healthy,0.944951,0.448242,0.588867,0.564453,0.470703
913,ID_YGHCDHQN,fruit_woodiness,0.93483,0.452148,0.390625,0.322266,0.464844
914,ID_G7WSDMKD,fruit_brownspot,0.294001,0.503906,0.266602,0.179688,0.154297
915,ID_G7WSDMKD,fruit_healthy,0.840011,0.860352,0.161133,0.251953,0.205078
916,ID_4TQEH7Q7,fruit_woodiness,0.971678,0.759766,0.635742,0.394531,0.443359
917,ID_CBSNZ7MU,fruit_healthy,0.674941,0.847656,0.165039,0.289062,0.193359
918,ID_CBSNZ7MU,fruit_healthy,0.89876,0.768555,0.400391,0.298828,0.265625
919,ID_CBSNZ7MU,fruit_healthy,0.960767,0.43457,0.518555,0.517578,0.431641
920,ID_4HQE7X4H,fruit_brownspot,0.48484,0.475586,0.573242,0.646484,0.376953
921,ID_Z3Z7KZ25,fruit_healthy,0.936409,0.257812,0.0654297,0.242188,0.130859
922,ID_94NIFD46,fruit_woodiness,0.883213,0.467773,0.458984,0.736328,0.472656
923,ID_ZME1TQ74,fruit_woodiness,0.913956,0.600586,0.716797,0.724609,0.4375
924,ID_6MLJZOHD,fruit_healthy,0.97287,0.423828,0.449219,0.652344,0.515625
925,ID_WUZ3G9I7,fruit_woodiness,0.631927,0.53418,0.442383,0.431641,0.541016
926,ID_WUZ3G9I7,fruit_brownspot,0.702055,0.536133,0.44043,0.423828,0.548828
927,ID_ODJ56550,fruit_woodiness,0.871459,0.598633,0.169922,0.283203,0.332031
928,ID_ODJ56550,fruit_brownspot,0.893027,0.607422,0.53418,0.390625,0.455078
929,ID_DBBWZ0OX,fruit_woodiness,0.957174,0.55957,0.533203,0.349609,0.277344
930,ID_6NHTCRV9,fruit_brownspot,0.910592,0.47168,0.517578,0.462891,0.296875
931,ID_B105LSU4,fruit_healthy,0.97917,0.382812,0.490234,0.464844,0.390625
932,ID_6F2EIKQU,fruit_brownspot,0.772008,0.347656,0.356445,0.542969,0.349609
933,ID_6F2EIKQU,fruit_brownspot,0.902653,0.677734,0.609375,0.574219,0.296875
934,ID_MHK16M1Y,fruit_healthy,0.298786,0.447266,0.959961,0.277344,0.0800781
935,ID_MHK16M1Y,fruit_healthy,0.97168,0.435547,0.496094,0.5625,0.441406
936,ID_NGR5QBEA,fruit_healthy,0.672272,0.229492,0.0439453,0.439453,0.0878906
937,ID_NGR5QBEA,fruit_healthy,0.898668,0.12793,0.287109,0.255859,0.535156
938,ID_NGR5QBEA,fruit_woodiness,0.931506,0.668945,0.540039,0.662109,0.423828
939,ID_EP9PX8AP,fruit_woodiness,0.928296,0.647461,0.469727,0.431641,0.568359
940,ID_958BSXFO,fruit_woodiness,0.442174,0.527344,0.511719,0.597656,0.390625
941,ID_Y7Q169YU,fruit_healthy,0.970387,0.395508,0.569336,0.447266,0.365234
942,ID_41OJ4N3N,fruit_woodiness,0.78142,0.537109,0.46582,0.527344,0.564453
943,ID_FGLOBC08,fruit_woodiness,0.881074,0.454102,0.435547,0.740234,0.339844
944,ID_WUHVGEQ6,fruit_woodiness,0.323419,0.6875,0.5,0.273438,0.382812
945,ID_WUHVGEQ6,fruit_brownspot,0.365862,0.692383,0.498047,0.271484,0.375
946,ID_WUHVGEQ6,fruit_woodiness,0.776123,0.460938,0.412109,0.25,0.320312
947,ID_7FQVENBQ,fruit_woodiness,0.308646,0.414062,0.0292969,0.167969,0.0585938
948,ID_7FQVENBQ,fruit_woodiness,0.508297,0.520508,0.376953,0.740234,0.664062
949,ID_8YLBF62T,fruit_woodiness,0.394707,0.517578,0.318359,0.671875,0.582031
950,ID_8YLBF62T,fruit_woodiness,0.509809,0.499023,0.578125,0.728516,0.746094
951,ID_SLC0738M,fruit_brownspot,0.493293,0.364258,0.456055,0.666016,0.392578
952,ID_TJ9373GN,fruit_woodiness,0.716698,0.470703,0.382812,0.328125,0.472656
953,ID_TJ9373GN,fruit_woodiness,0.753845,0.132812,0.716797,0.160156,0.25
954,ID_0RYLY9N7,fruit_woodiness,0.935797,0.521484,0.476562,0.523438,0.320312
955,ID_6JEKCMWB,fruit_brownspot,0.873359,0.652344,0.486328,0.277344,0.371094
956,ID_6575O4XJ,fruit_healthy,0.937543,0.583984,0.56543,0.59375,0.333984
957,ID_U89RE1RR,fruit_healthy,0.968993,0.464844,0.389648,0.371094,0.267578
958,ID_8G8FIOE9,fruit_healthy,0.298704,0.780273,0.34375,0.158203,0.128906
959,ID_8G8FIOE9,fruit_healthy,0.980772,0.462891,0.55957,0.523438,0.419922
960,ID_PIXKFQJJ,fruit_brownspot,0.881898,0.477539,0.407227,0.306641,0.396484
961,ID_2G3BZZ0S,fruit_brownspot,0.921852,0.381836,0.676758,0.474609,0.564453
962,ID_UZBEB6KB,fruit_woodiness,0.859624,0.574219,0.469727,0.40625,0.439453
963,ID_SE7LT95N,fruit_brownspot,0.637143,0.859375,0.130859,0.28125,0.257812
964,ID_SE7LT95N,fruit_healthy,0.750719,0.0576172,0.90332,0.115234,0.193359
965,ID_SE7LT95N,fruit_healthy,0.961462,0.40625,0.706055,0.546875,0.458984
966,ID_U63DN3M5,fruit_woodiness,0.938332,0.541016,0.416016,0.46875,0.691406
967,ID_774V2NMX,fruit_healthy,0.319557,0.932617,0.0683594,0.134766,0.136719
968,ID_774V2NMX,fruit_brownspot,0.3284,0.448242,0.740234,0.369141,0.226562
969,ID_774V2NMX,fruit_brownspot,0.88841,0.611328,0.469727,0.667969,0.380859
970,ID_IFMUXGPL,fruit_woodiness,0.952688,0.599609,0.483398,0.3125,0.462891
971,ID_SCDYUZVL,fruit_woodiness,0.593809,0.524414,0.0703125,0.197266,0.140625
972,ID_RZBK82BL,fruit_brownspot,0.598663,0.643555,0.481445,0.712891,0.666016
973,ID_9OGE2O2N,fruit_brownspot,0.844996,0.533203,0.560547,0.636719,0.800781
974,ID_6NEDEQL4,fruit_brownspot,0.399318,0.945312,0.293945,0.109375,0.525391
975,ID_6NEDEQL4,fruit_healthy,0.742706,0.125,0.362305,0.25,0.330078
976,ID_6NEDEQL4,fruit_brownspot,0.779258,0.769531,0.353516,0.253906,0.222656
977,ID_6NEDEQL4,fruit_brownspot,0.932663,0.820312,0.113281,0.359375,0.226562
978,ID_6NEDEQL4,fruit_healthy,0.962176,0.389648,0.491211,0.607422,0.513672
979,ID_4ESWGBRR,fruit_brownspot,0.894348,0.607422,0.267578,0.3125,0.429688
980,ID_Q0DC3D7Q,fruit_woodiness,0.690158,0.628906,0.419922,0.648438,0.4375
981,ID_QZO7R86R,fruit_woodiness,0.886074,0.677734,0.333008,0.273438,0.349609
982,ID_QZO7R86R,fruit_woodiness,0.890857,0.705078,0.640625,0.257812,0.324219
983,ID_XI1SKDGB,fruit_brownspot,0.508405,0.115234,0.200195,0.230469,0.400391
984,ID_XI1SKDGB,fruit_woodiness,0.9334,0.404297,0.417969,0.664062,0.472656
985,ID_Y8A044B1,fruit_woodiness,0.454801,0.414062,0.518555,0.800781,0.556641
986,ID_3JLBPO6Z,fruit_healthy,0.350266,0.96582,0.176758,0.0683594,0.341797
987,ID_3JLBPO6Z,fruit_woodiness,0.926672,0.555664,0.513672,0.572266,0.320312
988,ID_RM4IA27T,fruit_healthy,0.974065,0.46875,0.532227,0.527344,0.408203
989,ID_6AO4GQUJ,fruit_brownspot,0.65896,0.525391,0.483398,0.804688,0.486328
990,ID_86U1FBGP,fruit_brownspot,0.485565,0.34082,0.536133,0.384766,0.318359
991,ID_5IXOV2GL,fruit_brownspot,0.887061,0.53125,0.56543,0.296875,0.404297
992,ID_5CKEYI30,fruit_woodiness,0.964249,0.539062,0.522461,0.402344,0.474609
993,ID_IHFON985,fruit_woodiness,0.276311,0.791992,0.0673828,0.416016,0.134766
994,ID_IHFON985,fruit_woodiness,0.811412,0.347656,0.213867,0.683594,0.427734
995,ID_IHFON985,fruit_woodiness,0.968094,0.625,0.730469,0.625,0.492188
996,ID_VLQ69AB9,fruit_woodiness,0.92063,0.510742,0.43457,0.498047,0.646484
997,ID_ED25SKJJ,fruit_brownspot,0.809384,0.606445,0.553711,0.412109,0.552734
998,ID_MRL31BQH,fruit_woodiness,0.927821,0.592773,0.429688,0.271484,0.328125
999,ID_PIQM1XT1,fruit_healthy,0.899104,0.5,0.575195,0.382812,0.279297
1000,ID_AYUSB7EB,fruit_brownspot,0.913293,0.368164,0.477539,0.638672,0.412109
1001,ID_JCVNVXHP,fruit_brownspot,0.910045,0.519531,0.550781,0.578125,0.375
1002,ID_3NV80UQ4,fruit_woodiness,0.762339,0.626953,0.382812,0.316406,0.421875
1003,ID_R452S8BY,fruit_brownspot,0.872593,0.515625,0.572266,0.585938,0.359375
1004,ID_MQWQ78UK,fruit_brownspot,0.268023,0.258789,0.131836,0.376953,0.259766
1005,ID_MQWQ78UK,fruit_brownspot,0.67971,0.518555,0.482422,0.650391,0.453125
1006,ID_86WK6QMP,fruit_brownspot,0.887207,0.366211,0.474609,0.474609,0.601562
1007,ID_KMBOSFPI,fruit_brownspot,0.781233,0.490234,0.505859,0.3125,0.40625
1008,ID_KIZHC1TM,fruit_healthy,0.967912,0.547852,0.46875,0.548828,0.449219
1009,ID_SZ0IZNEK,fruit_woodiness,0.925196,0.589844,0.595703,0.320312,0.277344
1010,ID_GBJZJTQE,fruit_healthy,0.562581,0.0615234,0.458984,0.123047,0.140625
1011,ID_GBJZJTQE,fruit_healthy,0.735152,0.870117,0.363281,0.0957031,0.078125
1012,ID_GBJZJTQE,fruit_healthy,0.736661,0.625977,0.166992,0.142578,0.126953
1013,ID_GBJZJTQE,fruit_healthy,0.937965,0.436523,0.560547,0.560547,0.480469
1014,ID_GBJZJTQE,fruit_healthy,0.939114,0.104492,0.0996094,0.208984,0.199219
1015,ID_MO7AH0SF,fruit_healthy,0.980389,0.462891,0.663086,0.484375,0.423828
1016,ID_BONQRRHU,fruit_healthy,0.567934,0.699219,0.606445,0.152344,0.138672
1017,ID_BONQRRHU,fruit_healthy,0.97679,0.515625,0.450195,0.34375,0.283203
1018,ID_FGZ6US6K,fruit_brownspot,0.909689,0.624023,0.519531,0.486328,0.3125
1019,ID_FGZ6US6K,fruit_healthy,0.929449,0.170898,0.205078,0.341797,0.382812
1020,ID_KGLILK1U,fruit_healthy,0.912482,0.0830078,0.933594,0.166016,0.132812
1021,ID_KGLILK1U,fruit_healthy,0.977838,0.484375,0.533203,0.371094,0.308594
1022,ID_70WEXW50,fruit_woodiness,0.9439,0.524414,0.503906,0.431641,0.585938
1023,ID_P73HDU3Y,fruit_healthy,0.94016,0.477539,0.541016,0.380859,0.257812
1024,ID_O9GPKGSF,fruit_healthy,0.970806,0.389648,0.535156,0.685547,0.554688
1025,ID_835FJIK7,fruit_brownspot,0.833715,0.447266,0.419922,0.777344,0.511719
1026,ID_835FJIK7,fruit_brownspot,0.888113,0.661133,0.77832,0.607422,0.443359
1027,ID_TL4K5ATK,fruit_brownspot,0.921283,0.59668,0.523438,0.384766,0.457031
1028,ID_C92O1XOB,fruit_healthy,0.975613,0.470703,0.561523,0.507812,0.404297
1029,ID_2EQJQRWM,fruit_woodiness,0.849782,0.453125,0.484375,0.265625,0.375
1030,ID_RE12SIOR,fruit_healthy,0.896495,0.0576172,0.46582,0.115234,0.353516
1031,ID_RE12SIOR,fruit_healthy,0.947734,0.408203,0.707031,0.558594,0.453125
1032,ID_WS7V2AEO,fruit_woodiness,0.305997,0.957031,0.137695,0.0859375,0.263672
1033,ID_WS7V2AEO,fruit_woodiness,0.329065,0.506836,0.704102,0.306641,0.373047
1034,ID_WS7V2AEO,fruit_brownspot,0.502727,0.511719,0.701172,0.316406,0.375
1035,ID_XEQDU0L1,fruit_brownspot,0.828317,0.491211,0.387695,0.408203,0.373047
1036,ID_G0RJUQYV,fruit_woodiness,0.895651,0.495117,0.509766,0.279297,0.371094
1037,ID_G0RJUQYV,fruit_woodiness,0.94578,0.697266,0.111328,0.253906,0.222656
1038,ID_GGQGCGQB,fruit_brownspot,0.880989,0.50293,0.560547,0.380859,0.488281
1039,ID_YK4W2OKP,fruit_healthy,0.498944,0.96875,0.472656,0.0625,0.078125
1040,ID_YK4W2OKP,fruit_healthy,0.622565,0.0429688,0.441406,0.0859375,0.140625
1041,ID_YK4W2OKP,fruit_healthy,0.966618,0.499023,0.495117,0.353516,0.283203
1042,ID_VUXOQ4XI,fruit_brownspot,0.721867,0.719727,0.484375,0.197266,0.234375
1043,ID_VUXOQ4XI,fruit_brownspot,0.844939,0.599609,0.716797,0.238281,0.308594
1044,ID_K3MAQVOP,fruit_brownspot,0.814891,0.542969,0.691406,0.238281,0.335938
1045,ID_7P97HYKP,fruit_woodiness,0.890059,0.443359,0.424805,0.5625,0.349609
1046,ID_47Y37351,fruit_brownspot,0.504008,0.538086,0.544922,0.412109,0.457031
1047,ID_4R92U3KK,fruit_brownspot,0.882297,0.591797,0.556641,0.6875,0.355469
1048,ID_ZKXSNE0F,fruit_woodiness,0.393889,0.0361328,0.196289,0.0722656,0.318359
1049,ID_ZKXSNE0F,fruit_woodiness,0.931962,0.580078,0.678711,0.28125,0.388672
1050,ID_ZKXSNE0F,fruit_woodiness,0.933916,0.800781,0.0908203,0.324219,0.181641
1051,ID_KLMOHFUY,fruit_brownspot,0.296732,0.0332031,0.524414,0.0664062,0.556641
1052,ID_KLMOHFUY,fruit_brownspot,0.896478,0.328125,0.337891,0.441406,0.605469
1053,ID_ATZ8R9PL,fruit_brownspot,0.875992,0.495117,0.472656,0.591797,0.410156
1054,ID_81WZI0KV,fruit_healthy,0.723753,0.506836,0.616211,0.455078,0.349609
1055,ID_NGP7T04J,fruit_brownspot,0.395924,0.40918,0.631836,0.611328,0.365234
1056,ID_NGP7T04J,fruit_woodiness,0.542196,0.412109,0.632812,0.621094,0.359375
1057,ID_XPSEDVOH,fruit_brownspot,0.904505,0.400391,0.518555,0.578125,0.333984
1058,ID_4V16NE8K,fruit_healthy,0.981928,0.521484,0.524414,0.492188,0.439453
1059,ID_968QCAXC,fruit_woodiness,0.288919,0.0419922,0.0449219,0.0839844,0.0898438
1060,ID_968QCAXC,fruit_brownspot,0.831377,0.5625,0.417969,0.257812,0.308594
1061,ID_6WKLOCBO,fruit_healthy,0.815509,0.668945,0.570312,0.142578,0.128906
1062,ID_6WKLOCBO,fruit_healthy,0.961038,0.489258,0.428711,0.345703,0.291016
1063,ID_44GJPWZR,fruit_brownspot,0.910879,0.493164,0.375,0.376953,0.46875
1064,ID_RLDU82GU,fruit_woodiness,0.963165,0.408203,0.643555,0.335938,0.498047
1065,ID_DY5TOVP5,fruit_woodiness,0.928502,0.412109,0.539062,0.597656,0.433594
1066,ID_EXYB8IMV,fruit_brownspot,0.435118,0.501953,0.455078,0.632812,0.359375
1067,ID_EXYB8IMV,fruit_brownspot,0.763376,0.137695,0.195312,0.275391,0.34375
1068,ID_58X66AHR,fruit_woodiness,0.714395,0.609375,0.533203,0.765625,0.449219
1069,ID_LOOAUF8S,fruit_woodiness,0.813398,0.490234,0.370117,0.75,0.662109
1070,ID_9ZVO3HFY,fruit_brownspot,0.890657,0.544922,0.52832,0.652344,0.322266
1071,ID_PG3E6NQT,fruit_brownspot,0.68359,0.901367,0.0976562,0.197266,0.195312
1072,ID_PG3E6NQT,fruit_healthy,0.97888,0.469727,0.538086,0.576172,0.474609
1073,ID_ABTOQ7NP,fruit_brownspot,0.845364,0.540039,0.46875,0.607422,0.34375
1074,ID_UGHNY46A,fruit_brownspot,0.935489,0.53125,0.510742,0.558594,0.337891
1075,ID_IETZUBG7,fruit_woodiness,0.957536,0.658203,0.500977,0.347656,0.486328
1076,ID_J8C44E4S,fruit_healthy,0.440494,0.926758,0.472656,0.142578,0.261719
1077,ID_J8C44E4S,fruit_brownspot,0.713042,0.418945,0.464844,0.537109,0.308594
1078,ID_23ZD173O,fruit_brownspot,0.868483,0.349609,0.461914,0.441406,0.259766
1079,ID_RMO2KIYW,fruit_woodiness,0.375072,0.56543,0.466797,0.564453,0.339844
1080,ID_RMO2KIYW,fruit_brownspot,0.708365,0.567383,0.467773,0.568359,0.341797
1081,ID_7A7O8B9N,fruit_woodiness,0.93868,0.470703,0.46875,0.636719,0.460938
1082,ID_FYOKNJV2,fruit_brownspot,0.715514,0.357422,0.383789,0.683594,0.767578
1083,ID_4OTH501O,fruit_woodiness,0.928007,0.445312,0.485352,0.472656,0.677734
1084,ID_9IPHXAIF,fruit_woodiness,0.901236,0.479492,0.486328,0.775391,0.480469
1085,ID_1A7XUUVX,fruit_brownspot,0.841015,0.426758,0.563477,0.298828,0.330078
1086,ID_1A7XUUVX,fruit_brownspot,0.872607,0.458008,0.239258,0.275391,0.353516
1087,ID_ND4UCAVM,fruit_healthy,0.838522,0.925781,0.682617,0.148438,0.361328
1088,ID_ND4UCAVM,fruit_brownspot,0.934393,0.564453,0.486328,0.566406,0.285156
1089,ID_IDMXEEBB,fruit_brownspot,0.901803,0.422852,0.553711,0.576172,0.365234
1090,ID_Y4LEKLH2,fruit_woodiness,0.914313,0.198242,0.68457,0.345703,0.294922
1091,ID_Y4LEKLH2,fruit_woodiness,0.934015,0.669922,0.449219,0.429688,0.332031
1092,ID_Z2R5H32B,fruit_brownspot,0.906977,0.547852,0.579102,0.416016,0.470703
1093,ID_Z2R5H32B,fruit_brownspot,0.923041,0.220703,0.388672,0.390625,0.484375
1094,ID_98XED18L,fruit_healthy,0.978446,0.426758,0.575195,0.564453,0.447266
1095,ID_EYG5WMHY,fruit_brownspot,0.881723,0.550781,0.560547,0.472656,0.558594
1096,ID_K0HL5LBR,fruit_woodiness,0.763996,0.507812,0.804688,0.292969,0.390625
1097,ID_K0HL5LBR,fruit_woodiness,0.925512,0.654297,0.333008,0.25,0.306641
1098,ID_3WU7TSZ3,fruit_healthy,0.313225,0.295898,0.589844,0.251953,0.226562
1099,ID_3WU7TSZ3,fruit_healthy,0.752958,0.358398,0.724609,0.197266,0.148438
1100,ID_3WU7TSZ3,fruit_healthy,0.918416,0.723633,0.433594,0.318359,0.273438
1101,ID_3WU7TSZ3,fruit_healthy,0.975337,0.459961,0.525391,0.345703,0.289062
1102,ID_2DNYI1IU,fruit_healthy,0.933391,0.358398,0.551758,0.697266,0.548828
1103,ID_KLXXXPS4,fruit_healthy,0.836933,0.701172,0.831055,0.425781,0.337891
1104,ID_KLXXXPS4,fruit_healthy,0.979762,0.416992,0.566406,0.498047,0.414062
1105,ID_W3UWB38H,fruit_healthy,0.369691,0.332031,0.0449219,0.183594,0.0898438
1106,ID_W3UWB38H,fruit_healthy,0.371397,0.9375,0.269531,0.125,0.113281
1107,ID_W3UWB38H,fruit_healthy,0.559154,0.268555,0.0195312,0.251953,0.0390625
1108,ID_W3UWB38H,fruit_healthy,0.812506,0.03125,0.556641,0.0625,0.308594
1109,ID_W3UWB38H,fruit_healthy,0.975228,0.449219,0.47168,0.574219,0.462891
1110,ID_I17ORPAP,fruit_healthy,0.959602,0.53125,0.584961,0.550781,0.419922
1111,ID_KI88ZA5U,fruit_brownspot,0.920511,0.578125,0.306641,0.355469,0.554688
1112,ID_T8XOIEU7,fruit_healthy,0.281689,0.772461,0.404297,0.255859,0.210938
1113,ID_T8XOIEU7,fruit_healthy,0.794193,0.475586,0.572266,0.486328,0.414062
1114,ID_YR1G911F,fruit_healthy,0.865145,0.849609,0.930664,0.292969,0.138672
1115,ID_YR1G911F,fruit_woodiness,0.885118,0.485352,0.453125,0.443359,0.277344
1116,ID_TBAXLU53,fruit_healthy,0.976505,0.433594,0.510742,0.398438,0.302734
1117,ID_PZIQIZXQ,fruit_healthy,0.949941,0.494141,0.545898,0.332031,0.275391
1118,ID_SNM6060U,fruit_woodiness,0.869584,0.606445,0.438477,0.353516,0.455078
1119,ID_81H2JTTH,fruit_brownspot,0.833543,0.59375,0.286133,0.3125,0.412109
1120,ID_NYRXEUH1,fruit_healthy,0.964382,0.360352,0.546875,0.322266,0.269531
1121,ID_5FE240IX,fruit_healthy,0.946032,0.421875,0.592773,0.71875,0.560547
1122,ID_YGVQIHNZ,fruit_healthy,0.873882,0.951172,0.770508,0.0976562,0.142578
1123,ID_YGVQIHNZ,fruit_healthy,0.929896,0.817383,0.777344,0.205078,0.171875
1124,ID_YGVQIHNZ,fruit_healthy,0.973653,0.456055,0.59082,0.490234,0.392578
1125,ID_36KNG32O,fruit_healthy,0.873788,0.613281,0.457031,0.246094,0.238281
1126,ID_36KNG32O,fruit_healthy,0.972277,0.4375,0.638672,0.515625,0.429688
1127,ID_PR738OTO,fruit_brownspot,0.846494,0.863281,0.758789,0.273438,0.451172
1128,ID_PR738OTO,fruit_brownspot,0.925799,0.261719,0.364258,0.523438,0.314453
1129,ID_R328VW78,fruit_brownspot,0.806732,0.454102,0.483398,0.787109,0.416016
1130,ID_P03AAXHH,fruit_healthy,0.261509,0.0244141,0.428711,0.0488281,0.0996094
1131,ID_P03AAXHH,fruit_healthy,0.505467,0.677734,0.446289,0.277344,0.232422
1132,ID_P03AAXHH,fruit_healthy,0.589663,0.512695,0.652344,0.263672,0.253906
1133,ID_OT7IVHKK,fruit_woodiness,0.733755,0.668945,0.379883,0.634766,0.482422
1134,ID_77MDJGMZ,fruit_brownspot,0.820416,0.625977,0.619141,0.193359,0.273438
1135,ID_SAI6VVGL,fruit_woodiness,0.966818,0.381836,0.492188,0.474609,0.390625
1136,ID_4JJEAXKM,fruit_healthy,0.735164,0.473633,0.703125,0.306641,0.253906
1137,ID_4JJEAXKM,fruit_healthy,0.786138,0.955078,0.655273,0.0898438,0.193359
1138,ID_K1Q976LW,fruit_woodiness,0.74547,0.474609,0.419922,0.785156,0.625
1139,ID_ED52VK9P,fruit_healthy,0.920537,0.446289,0.498047,0.439453,0.335938
1140,ID_6J064JUA,fruit_healthy,0.9578,0.110352,0.105469,0.220703,0.207031
1141,ID_6J064JUA,fruit_healthy,0.972916,0.53125,0.53418,0.464844,0.412109
1142,ID_A3KAU7GW,fruit_healthy,0.979873,0.46582,0.504883,0.587891,0.474609
1143,ID_M5J0G4SE,fruit_brownspot,0.924956,0.529297,0.581055,0.457031,0.517578
1144,ID_WBGKSSHL,fruit_woodiness,0.819986,0.385742,0.484375,0.767578,0.523438
1145,ID_1ONWGCDV,fruit_brownspot,0.675922,0.573242,0.591797,0.759766,0.425781
1146,ID_3GKCSSW8,fruit_woodiness,0.913033,0.561523,0.419922,0.337891,0.4375
1147,ID_BYAFQHM8,fruit_woodiness,0.866011,0.341797,0.388672,0.671875,0.433594
1148,ID_CNPIUCZW,fruit_brownspot,0.755542,0.134766,0.436523,0.269531,0.365234
1149,ID_CNPIUCZW,fruit_brownspot,0.881414,0.236328,0.0996094,0.46875,0.195312
1150,ID_CNPIUCZW,fruit_brownspot,0.90993,0.445312,0.532227,0.59375,0.365234
1151,ID_ZZ4JDA0O,fruit_brownspot,0.884763,0.503906,0.588867,0.636719,0.384766
1152,ID_4ILBH0JY,fruit_brownspot,0.700645,0.583008,0.655273,0.388672,0.478516
1153,ID_1P7DNJQ9,fruit_brownspot,0.891985,0.143555,0.880859,0.287109,0.238281
1154,ID_1P7DNJQ9,fruit_brownspot,0.893726,0.447266,0.509766,0.375,0.476562
1155,ID_6QIKSXHE,fruit_brownspot,0.54555,0.44043,0.519531,0.283203,0.347656
1156,ID_6QIKSXHE,fruit_woodiness,0.609596,0.0390625,0.743164,0.078125,0.439453
1157,ID_6QIKSXHE,fruit_woodiness,0.644831,0.439453,0.517578,0.292969,0.351562
1158,ID_13R4CG6T,fruit_woodiness,0.709685,0.485352,0.907227,0.216797,0.185547
1159,ID_13R4CG6T,fruit_healthy,0.881171,0.374023,0.5,0.380859,0.3125
1160,ID_67WCY5JV,fruit_healthy,0.438316,0.966797,0.379883,0.0664062,0.154297
1161,ID_67WCY5JV,fruit_healthy,0.612317,0.896484,0.380859,0.152344,0.125
1162,ID_67WCY5JV,fruit_healthy,0.979225,0.460938,0.52832,0.464844,0.384766
1163,ID_UNRN4O9T,fruit_woodiness,0.807495,0.663086,0.773438,0.544922,0.449219
1164,ID_0VVJW3VX,fruit_healthy,0.580073,0.0400391,0.826172,0.0800781,0.210938
1165,ID_0VVJW3VX,fruit_healthy,0.971164,0.452148,0.521484,0.341797,0.246094
1166,ID_NQB5PAEG,fruit_brownspot,0.843463,0.554688,0.467773,0.363281,0.509766
1167,ID_QZ1EUUX2,fruit_brownspot,0.862018,0.442383,0.5,0.525391,0.308594
1168,ID_5RHZX4D6,fruit_woodiness,0.914035,0.322266,0.225586,0.269531,0.361328
1169,ID_5RHZX4D6,fruit_woodiness,0.94993,0.558594,0.542969,0.335938,0.425781
1170,ID_SFISBDJN,fruit_woodiness,0.370208,0.0244141,0.704102,0.0488281,0.345703
1171,ID_SFISBDJN,fruit_brownspot,0.395205,0.0263672,0.696289,0.0527344,0.357422
1172,ID_SFISBDJN,fruit_brownspot,0.925226,0.31543,0.267578,0.404297,0.53125
1173,ID_L4TJ998P,fruit_brownspot,0.851382,0.90918,0.18457,0.177734,0.369141
